record_ID,units_sold
213022,4.66628830103737
213023,4.044564084271141
213025,3.9335101364304808
213026,3.92761300271464
213027,4.480276136014366
213031,4.5707028463726544
213032,3.970700486030256
213033,5.406042832568614
213034,3.203150765443869
213035,2.7382040016426137
213036,4.186837454856141
213037,4.1922942938052445
213038,4.058936040846235
213039,3.2542886788521894
213040,3.561579392006068
213041,4.068107220983465
213043,2.9809389689256913
213048,4.890559508450626
213049,4.546530909586128
213050,3.7847938663511287
213053,4.151169611449687
213054,4.255535407542075
213055,4.552652644891198
213056,3.889151563016852
213059,4.3017234577899215
213060,3.8833682227581146
213061,5.209776265420515
213064,4.054727685073213
213065,3.627267766364392
213066,3.763316411003605
213068,3.828943066918049
213069,4.076188440561668
213070,3.4438752348043
213072,4.214795604949654
213073,4.099192650117392
213074,3.5014340097370655
213076,2.990474622347556
213077,3.638642322014538
213078,3.924592604578984
213079,3.106273911382536
213080,3.0619583281960843
213081,3.2478347088155703
213082,4.674786061640681
213083,3.418719346144776
213084,5.230741676297727
213085,3.355824546444731
213086,3.2508186362893006
213087,3.633021247424721
213088,3.9793770262982804
213089,3.676781316204625
213090,3.5842841213629875
213091,3.8417257848697965
213092,4.094287611472264
213093,1.9876749066748634
213094,2.6148180301952157
213096,2.930586454445166
213097,3.519631065939387
213098,3.1719610695153775
213100,2.3881704619418267
213101,3.149466331110941
213102,3.29633828856567
213103,3.2362339530866393
213105,3.3759985397401784
213106,4.244330473128302
213107,3.028790492252709
213108,4.549766169483227
213109,3.224969471581806
213110,3.4986057162341337
213111,3.1894779181773
213113,3.577217133144693
213114,3.686965921702404
213115,2.0611545678063083
213123,3.2686641824118783
213127,4.212270341953555
213128,3.8995650101716377
213129,3.332389204402959
213131,3.3097330355723664
213132,3.5925541659147324
213133,3.876636604428955
213135,4.105808806858491
213136,3.203156818881645
213137,4.846467138866777
213138,2.6642141654389357
213140,3.583930769933286
213141,3.2272778492326455
213142,3.81574277380157
213145,3.8394387651993713
213147,2.3538583619212603
213148,4.172424512918652
213149,3.579067910316726
213150,2.4861128740481804
213151,3.149698220883211
213152,3.3700209994325454
213153,2.4778826353515657
213154,4.402887700856487
213155,3.3091274238631967
213156,4.7528938630410345
213157,3.1230535206614114
213158,2.968693392381248
213159,3.5874351711128813
213160,3.67398255941782
213161,3.590456179755717
213162,3.0973536360107614
213163,3.4570063150134946
213164,3.8227715461179668
213167,2.5304836438260248
213168,3.333011970816174
213169,5.379117509921291
213170,5.09040641109345
213171,4.464320775567641
213174,4.251669202517636
213175,4.459920011455842
213176,4.711054719403143
213179,3.40642580277004
213180,4.874846938634485
213181,4.137232554758649
213182,5.402929689470711
213183,3.5905437918415
213187,4.321791849677403
213188,3.935283084847324
213189,4.649574067459488
213191,3.6743805148022193
213192,4.211257257661394
213194,3.118067115348137
213195,2.5673855299551294
213197,2.3164468071658075
213199,2.41457243993578
213200,3.1935257644428274
213202,3.275294041486875
213204,4.185714312732792
213205,3.0270778237144684
213206,4.344102814921439
213207,2.8475072945617006
213208,4.0725582329499215
213209,3.6579195579651547
213215,4.53594646840407
213216,4.297701001472751
213217,3.7610114143670175
213219,3.8145086797600465
213220,3.929530421709763
213221,4.3147862275992495
213225,4.246070067863326
213226,3.607317571161335
213227,5.326405312159518
213230,3.7772802391545035
213231,3.4764899674606715
213233,3.5621633580482475
213235,4.100514959151874
213236,2.4462623507244747
213238,4.703290454839445
213239,4.293212918630212
213240,3.6899381969425624
213241,3.64006798122305
213242,3.8021273710787775
213243,4.142210875785815
213245,4.430569589454398
213246,3.6007943634433732
213247,5.278582797060472
213248,3.232632462948977
213249,2.724324655889659
213250,4.047268510519928
213251,3.6779745250409435
213252,3.22226923456068
213254,3.678558466018642
213255,4.054800144080697
213256,1.8841987237948168
213257,2.9705643283818985
213260,2.4776583018693246
213265,3.7376551656941372
213268,2.416039691926461
213269,3.795702637275198
213270,3.8923258134297183
213273,3.511329052673796
213275,3.714371908783221
213276,3.152498840103437
213278,2.1895646972562472
213279,3.248478579634898
213280,4.069078660060821
213281,3.859711149820132
213282,2.8133050993555546
213283,3.3243991726474573
213285,4.7419918009396484
213286,3.7167323222042263
213287,5.147410935752797
213288,3.505321915708849
213289,3.105122525979415
213292,3.806376359586168
213293,3.716364057234683
213294,3.328685618925466
213296,3.871517564313185
213297,4.041696379918138
213301,3.238066596235753
213303,2.0771705402789724
213304,2.633320952115629
213305,3.6711048507493613
213306,3.4668210767300454
213308,3.7918272722698063
213309,3.682098247092798
213310,4.090824804560192
213311,3.1238028041188697
213312,4.605832554628063
213314,2.4610476710683344
213315,3.20424611391001
213316,3.156580335900588
213317,2.88702125007967
213320,5.197449366497119
213321,4.873014292084939
213322,3.478975296838066
213325,4.0366521384539675
213326,4.287034545664139
213327,4.6163955069843645
213330,3.634053422783728
213331,4.572842487976747
213332,3.812389707053552
213333,5.14468944238419
213334,2.689681135031702
213335,2.2329305476703047
213336,4.168772253050706
213337,3.609878711153188
213338,3.128573032450912
213340,3.9082903438168053
213341,4.128559344183631
213343,2.5795631327330995
213346,5.160123309052891
213347,3.3473847624046207
213348,2.254155895276352
213351,2.484227036755953
213352,3.616253246847555
213353,3.127605369681979
213354,2.9729550375872424
213355,3.359494260002939
213356,3.3201496563943063
213357,4.183654733803095
213358,3.2246458920003995
213359,4.768083775225171
213360,2.492178775421924
213361,2.3988949633541607
213363,3.7574153793744003
213364,3.648746931685283
213365,3.4532502594261842
213366,3.5302912270724827
213367,3.8705597463979413
213369,4.260390476643824
213370,4.172811189583922
213371,2.7894499305015756
213372,2.805722074508402
213373,3.4170146007283866
213374,3.620486267920744
213375,3.2018323757497096
213376,3.270651277177456
213377,3.367401753030321
213378,4.4279178237689125
213379,3.1931650213299045
213380,4.89026572318445
213381,2.7961481492084252
213382,2.618701723472114
213383,3.576347411199063
213384,3.779764649815091
213385,3.634381413298002
213387,3.464141438228507
213388,3.8864016148653997
213390,2.449587319313663
213391,3.654675075080631
213392,3.4734728986675227
213394,2.6210826572185875
213395,3.8131893409392426
213396,3.280138710443724
213399,4.319452242167481
213400,2.9402379936412792
213401,4.612745045088719
213403,3.1083132219731815
213404,3.0436936492176243
213408,2.9772514946266777
213409,2.194599995472507
213410,2.1607323702973784
213411,2.6461987584212587
213412,4.037108934668559
213413,3.896543889655555
213414,2.9329966747039
213415,2.7045979670693043
213416,3.434848075086765
213417,3.555463651538196
213418,3.137929188732478
213419,2.7915085104775037
213420,2.6499230191982193
213421,4.302319250086607
213422,2.949958393345471
213423,4.70551495374208
213425,2.3760088430508337
213426,3.3039686418763607
213427,3.1767877361716015
213428,3.077395220081612
213431,3.579185598740948
213432,2.2052615569744196
213434,2.699416183661039
213435,4.213600108258752
213436,3.946363541011772
213437,3.2232131191067346
213439,3.2455311029987604
213440,3.43191582193117
213441,3.9076969459578277
213444,3.616432288356919
213445,3.7915250280652053
213446,3.161309529484146
213447,4.656757618600456
213448,3.4499671000723335
213449,3.162104804518648
213454,4.20995008050062
213455,3.6265339571194932
213456,3.2724287051709946
213457,3.68497279711093
213458,3.662040773653358
213461,3.7659372443822408
213462,3.2667042437268763
213463,4.742412001834828
213466,3.4212423612900436
213467,2.8748250797810004
213471,2.438319054686124
213472,4.183127270099603
213473,3.9633022070439803
213474,3.128222500673327
213476,3.511821946923808
213477,3.7750845900349654
213478,4.034703757398197
213479,4.3553735019260325
213480,3.69105795418218
213481,5.0296933334658505
213484,3.6317730369386054
213485,3.7709720005200875
213486,3.1533606768021913
213488,3.374416828094545
213489,3.6710476544823294
213490,2.0369895543303476
213491,3.2196048554375163
213494,2.820421370343803
213495,2.785125397300293
213496,2.465762179140474
213497,3.082811468882762
213502,3.8667589766281125
213503,2.8806117129726547
213505,2.7397590311716207
213506,3.501117976794855
213507,3.151932505689332
213510,3.6221438787561593
213511,3.445569984247321
213512,2.3165595619388637
213514,2.8907341457188775
213516,4.199785263938826
213517,2.9199795361405134
213518,4.616929981285564
213519,2.7610280062713604
213520,2.393964745916759
213521,3.214269138868769
213522,3.3308300179916386
213523,3.069986701839561
213526,3.251674325864231
213528,2.429296907264534
213530,3.736605340872574
213531,3.657417948478984
213532,3.1134743889022833
213533,2.164565101001185
213535,2.738057519019119
213536,3.310720324275809
213537,3.5085115616821487
213538,3.2384098802821812
213540,3.243477214054445
213541,4.362484840367815
213542,3.191986837424342
213543,4.758645035957853
213545,2.2629752042253886
213546,3.41261156590425
213547,3.7260077119680672
213548,3.4894561994932207
213550,3.429532219095595
213551,3.6195195086204213
213554,2.8625062700800594
213559,3.4592838147604
213560,3.185522292975163
213561,3.40354241503526
213562,3.5637664204553037
213563,3.4967015101757606
213564,4.137746963354687
213565,2.8106881313817986
213566,4.473955998184853
213567,3.6241197477214504
213568,3.1019581618427075
213572,3.36330028893262
213573,3.3874198731105776
213574,3.132537949584718
213575,2.0933971907774565
213576,2.3029622534912395
213577,3.1663073599093163
213578,3.014735849303436
213579,2.999822998644514
213580,3.0785807217593337
213581,4.294709078170877
213582,2.9988152803549633
213583,4.690020488300023
213584,2.579780900400144
213587,3.7719950481301003
213588,3.654374512964413
213591,3.640804764614841
213593,3.9964143798049943
213594,3.7950342784207076
213597,2.762260870043547
213598,3.3563949747988193
213599,3.703291529001197
213600,3.000041062038878
213601,2.894672710556877
213602,3.1437600869368763
213603,4.382060528278376
213604,3.3368796585242295
213605,4.889892127832497
213606,3.2913398047339752
213607,2.993769896492746
213608,3.5487280183783683
213609,3.363911159335631
213610,3.3618221840310754
213612,3.297902825689389
213613,3.641746908666392
213614,2.90088565145645
213615,5.083319492917165
213616,4.8347299745886065
213617,3.6944164162528135
213619,4.1647311757943495
213620,4.246524499608301
213621,4.590095724333637
213624,3.7342119712301693
213625,4.502033840907606
213626,4.1051078222795345
213627,5.451937140426563
213630,4.228378985220401
213631,3.8337487588384533
213635,4.111838588952147
213639,3.5025555827793755
213640,3.4677832194208302
213641,2.1786713991165283
213643,2.6569694703103583
213644,3.288452538632737
213645,3.3630792852940323
213648,4.297278107825096
213649,2.987895319772533
213650,4.702851712370854
213651,3.2406466650132066
213652,2.942054968610346
213653,3.415852087559009
213654,3.183831553526552
213658,3.4186786401616356
213660,2.884971980110191
213661,2.839816417140697
213663,2.4601907700850623
213664,3.0996508373991527
213665,3.7395069718700142
213666,3.4647947260122405
213669,4.387780877825335
213670,3.3596938887451415
213671,4.831982620537587
213673,3.274126958106813
213674,3.800420828862124
213675,3.6500483004672115
213678,3.791687407572009
213681,3.7463439058427896
213682,3.6798319271519135
213683,2.9835442434119686
213685,3.176215660903402
213686,3.784062174259065
213687,3.9669220695319027
213688,3.9635656605173137
213689,3.870859792732425
213690,3.756260796619718
213691,4.454801190275885
213692,3.450376378980673
213693,4.9711044398500706
213694,2.90069266080927
213696,3.5176958891040346
213697,3.296701609535861
213698,3.1399062776110545
213699,3.67835503130458
213700,3.7630741516316144
213701,3.896634027428124
213703,4.11608507048269
213704,3.9768110173795046
213707,3.2134944567756167
213708,3.5207039195071377
213709,3.8622919498014223
213711,3.866240551834309
213712,3.198821328786367
213713,4.793253087129805
213716,3.6293045844939598
213720,3.7375800284368674
213723,4.6367444042319335
213724,4.344695415478298
213725,3.13959667227132
213727,3.82271773537998
213728,3.919306795189154
213729,4.24931518620317
213733,4.189871466996544
213734,3.767661152916581
213735,5.2302001894570695
213736,3.9834348977265255
213737,3.5461440147680667
213738,3.2564091111880757
213741,3.973384589935674
213743,5.168893826271321
213744,4.835023000357263
213745,4.20121829636016
213748,4.172955488466041
213749,4.238383671870772
213750,4.703544158338671
213752,4.818699238123156
213753,4.176787764659946
213754,5.553238876404634
213755,3.6639032299135565
213756,3.205007976771577
213758,4.35525710510624
213759,4.111964440542376
213760,3.6875211326104465
213761,3.575565848511862
213762,3.831903338868951
213763,4.499929428695704
213764,2.0246953533018988
213765,3.1867081083944204
213768,5.358572347617191
213769,5.068969010880272
213770,4.116841885350295
213771,2.6683612555665426
213773,4.311918246202566
213774,4.372742525464486
213775,4.667210075830618
213779,4.638900492388108
213780,4.118014960147405
213781,5.447636375653012
213782,2.9815293186951557
213783,2.498481981981621
213785,4.259195293449103
213786,3.8888698732650475
213787,4.569039453519588
213788,3.5874113525560434
213789,3.9586680644978363
213790,4.290322756423918
213792,2.8575141941949203
213796,2.981165765693607
213797,2.896702872619179
213798,2.2326731258768526
213799,2.23124530786334
213800,2.4776794957678834
213801,3.3755028498655744
213802,3.3231850914629852
213805,4.2897526064626925
213806,3.0516899031257365
213807,4.58247420005718
213808,2.204449708203213
213809,3.1273230477726743
213811,3.6236655599051963
213814,3.6158537629779697
213816,2.930431108147067
213817,3.116626903865235
213819,2.380228353198182
213820,2.836433944918646
213821,2.9999457711544943
213824,3.9821453331559313
213825,2.9160961078994316
213826,4.3502860478519505
213829,2.892104059000973
213830,3.696171551687356
213831,3.5104187511964833
213833,3.0814273978467477
213834,3.1720475041145213
213835,2.6517867281487435
213838,2.590653238810741
213840,3.1213438648827267
213842,3.3128952516164527
213844,2.7939315456478244
213848,4.712121345118805
213849,4.218457120607843
213850,3.6155798178951857
213851,3.7249740901216355
213852,3.8015969811144488
213853,4.162049896485769
213857,4.316851322865062
213858,3.731216996745788
213859,5.156979333034533
213860,2.8726416944182183
213861,2.312561972379958
213862,3.893169953238772
213863,3.557047189103027
213865,3.477240973024983
213866,3.693407280947346
213867,4.070974120523785
213870,4.2603258571145215
213871,3.5607776321961055
213874,3.5278766065892166
213875,3.6386490900824864
213878,4.049965126113395
213879,3.157927714422045
213880,4.821967035893051
213883,3.500162902675452
213884,2.883731526951004
213885,2.5597403439829507
213888,3.5980295274563674
213891,4.776635607094
213892,4.3585690338667815
213893,3.5010927530845684
213895,3.74792068473845
213896,4.080709602050545
213897,4.355513483291612
213900,4.419642941472527
213901,3.796758009478043
213902,5.230256595332212
213903,3.1013506442692633
213905,3.802852799758994
213906,3.4887433571434947
213907,3.9399157222822265
213909,3.5920104114777986
213910,4.1384416918471425
213912,2.9395386775038594
213913,2.9769211634792008
213918,3.229443028884037
213919,2.9782480803755775
213922,2.891197016611573
213923,4.275647574099965
213924,2.839260880882754
213925,4.482614731394311
213926,2.2521470663041914
213928,2.82097223460133
213930,3.526263092891785
213932,3.3402608634253084
213935,3.4444531312449196
213936,3.380141237360206
213939,2.736733055673575
213940,3.088333078502498
213942,4.377344919142185
213943,3.0612315725603865
213944,4.766412798376733
213945,3.1542554551335535
213946,2.6927342619669496
213947,3.486967391141801
213948,3.5156327710599147
213949,3.284599497383734
213951,3.1068901369993487
213952,3.487042518032134
213954,2.6382685880290744
213955,2.9769741476154965
213956,2.817334624451455
213960,2.718137330095441
213961,3.6128942956730916
213962,3.3646391936389333
213963,3.467945562866402
213964,3.449870035949424
213965,3.0632012891429428
213966,4.179078358919831
213967,3.3021208588295137
213968,4.644995921361124
213971,3.108459759420903
213972,3.2802382497279057
213973,2.9404676317381826
213976,5.010747805971261
213977,4.495449034711898
213978,4.054521136542264
213979,3.25864337525454
213980,2.7547479691806407
213981,4.370217658786884
213982,4.56163651648555
213983,4.773873546788548
213985,3.321304975580642
213986,2.937076686421799
213987,5.121278625764322
213988,4.498415920202863
213989,5.656287775037379
213990,3.6042844071956033
213991,2.784992798179032
213994,4.4335849015496995
213995,4.156590179736406
213996,4.6155264042566495
213998,4.190754069072794
213999,4.5699049961447775
214000,2.1777898040919705
214001,3.3960309998009555
214002,3.150232501174684
214004,4.3242974151030875
214005,3.7502190712431167
214006,3.21959316425086
214008,3.735442879886361
214009,3.8271865308474964
214010,4.250730877461348
214011,3.516135280898337
214014,4.002528228423908
214015,3.879302043741753
214016,5.163850682545119
214017,4.073550401463905
214018,3.441761435028788
214019,4.257345327450436
214021,4.295717204388227
214022,4.13622803455387
214023,4.456454252834476
214024,4.216625160991312
214025,3.4020989352683366
214026,3.63398493242886
214027,3.8126726750893374
214028,4.096234070404434
214032,4.14673437029653
214033,3.910796593124536
214034,5.13917721272382
214035,4.062690465320639
214036,3.6694088748952796
214040,4.030236268562762
214041,1.9919200058400297
214043,5.345257463448073
214044,5.066937449003556
214045,4.40779419547106
214048,4.599961548845166
214049,4.681307667763236
214050,4.972583114154474
214051,3.0865854988495283
214054,5.043610466595238
214055,4.47623320724999
214056,5.9024520861927625
214057,3.562453018317178
214061,4.586399984101118
214062,4.55315872484691
214063,5.002621652761953
214065,4.227752792539478
214066,4.702460198188311
214067,3.2952812904896134
214070,4.236352308259313
214071,4.056378100931488
214072,2.9122082263903124
214073,2.9520826490702654
214074,3.556658803526394
214075,3.8424510414006643
214076,3.3858156428843538
214077,3.0625305773114584
214078,3.6004286683438735
214079,4.898799476592489
214080,3.5973068341465653
214081,5.189778463915219
214082,3.5881918208190813
214083,3.3404202883038825
214084,3.9962305162677825
214085,4.2630043706500445
214086,4.306949190159425
214088,3.7045757341024026
214089,4.243951368247268
214090,2.058846233949143
214092,2.955549610336739
214096,3.2856496089857146
214097,3.0712826944550233
214098,3.0192064255543216
214099,2.919118108675621
214100,4.401484704259158
214101,3.35862763456039
214102,4.617655978587339
214103,2.096616730020366
214104,3.511070759094233
214105,4.134238162569422
214106,3.7871187751703226
214109,3.7232272258329315
214111,3.7521240486378904
214112,3.8525376908701294
214114,2.7489468204539165
214115,3.3648527762896863
214116,3.2094174047738204
214118,3.5569474891726567
214120,3.911959931714478
214121,3.0184412374504452
214122,4.613987034041857
214124,2.9323669319695003
214125,2.885734949974944
214126,2.6707114321296386
214129,4.008276609819892
214130,3.8862243234995817
214131,2.481942655943315
214133,3.071656287381241
214134,3.692742437303048
214135,3.9256545566259162
214136,3.341818181054066
214137,3.4226098061682313
214138,3.79249632019792
214139,4.539014150812879
214140,3.3121664986225294
214141,4.919646415245477
214142,2.920034427474127
214143,2.604522650700149
214144,3.508952749815769
214145,3.3870342797713233
214146,3.308889934690717
214148,3.5403150821155864
214149,3.894529942133196
214151,4.9409642069755915
214152,4.383821101971259
214153,3.4141337817097615
214154,3.884071577676421
214155,4.171461875976968
214156,4.695415165552587
214158,3.7962612563972105
214159,4.352063078136612
214160,3.6279255618649735
214161,5.30987740243212
214162,2.7987068330035916
214163,2.3363954061141623
214164,4.024802113198585
214165,3.5315992481129506
214168,3.748857177030766
214169,4.058042502603305
214175,4.235682235310901
214176,3.865277728123147
214177,2.769202467966076
214178,3.886580293023525
214179,3.761200127902957
214180,4.42406131272723
214184,4.34803179863807
214185,3.676830817083394
214186,5.254628012912087
214187,4.069430191206936
214188,3.34573997926678
214191,4.011678334948901
214192,2.424256212562929
214193,3.8429014829745984
214194,3.4107273891019276
214195,2.64775654796156
214196,3.7222451313222393
214197,4.054465322305902
214198,3.780420741218229
214202,4.5003496564089165
214203,3.94802432917553
214204,5.282806487754574
214205,3.8015644359261063
214206,4.364026021715351
214207,4.068956526002971
214209,4.221339392658862
214210,4.312246031673731
214213,3.34960283711776
214215,2.5548218939482146
214216,3.2553772378731507
214217,3.473437672209031
214218,2.45432503819932
214221,4.473244801377361
214222,3.075144338957503
214223,4.8454918458633935
214224,2.92818267662379
214225,2.8323200638123565
214226,3.54641224539561
214227,3.766729494054195
214228,3.604115755766516
214229,3.086218585083598
214230,3.3776639669748274
214231,3.6350854808836934
214233,2.489806628628775
214235,4.7316764463999865
214236,4.647281609904981
214237,3.9637679366643437
214240,4.08681652590403
214241,4.214497966817045
214242,4.538747547980997
214245,4.696876439178438
214246,3.977064188896712
214247,5.53835982048587
214248,2.8300084656170794
214249,2.400829061591123
214251,4.278606464547775
214252,3.811617212889538
214253,4.3113624037605
214255,3.8945717310381616
214256,4.369667216354964
214258,2.583932926765356
214261,2.4145679591764915
214262,3.748732456355291
214263,3.00986320949053
214265,2.78917458164084
214266,3.3602782908945272
214267,3.3470183054494766
214271,4.456093011018518
214272,3.2520715719639317
214273,4.837391702668553
214274,3.1328721090024483
214275,2.735607183470516
214276,3.5291865288239728
214277,3.4612663672103916
214278,3.415398398844944
214281,3.652212812636992
214282,2.6704594421476755
214283,2.548050863715795
214284,2.969779389497741
214285,3.1231264335385904
214286,3.212723110130429
214287,3.3837943508936124
214288,3.1961651854915507
214292,3.2471689227327962
214293,3.550561554338805
214296,2.671234766912073
214297,4.553007480860296
214300,5.089645706133182
214301,4.610847688865898
214302,3.95469536826176
214305,4.5227131430206855
214306,4.599064336134231
214307,4.693879969791747
214310,3.1298319838673523
214311,4.777059403426571
214312,4.208533153848896
214313,4.514220668563052
214314,3.041279728632103
214315,2.491574022484779
214316,4.340242615141014
214317,3.924971695155741
214318,5.597838256104959
214320,2.5579023120438573
214321,3.185514416797006
214322,2.9471697159457837
214325,4.412069740566656
214326,4.546729162015372
214327,2.9548044925702306
214328,2.222352295450879
214330,3.2157890856273066
214331,4.329602256613211
214332,3.7966419824891653
214333,3.8294534109969054
214334,3.7825910780874614
214335,3.3200450486838724
214336,4.453267626487167
214337,3.513135089649219
214338,3.798466352566941
214339,3.176020057331721
214340,2.9735575830671044
214341,3.6785629121031116
214342,3.6914647577046424
214343,5.149081511911758
214344,2.5839483520398234
214345,2.9193229231362112
214346,3.148100461604651
214348,2.3924721452635818
214349,2.7669502103850463
214350,3.654836565660666
214351,3.618405324159577
214352,3.597557614369616
214355,3.7065942610955784
214356,3.5601870890102916
214357,3.156630263960635
214358,3.215363651325225
214360,4.447113231493488
214361,3.3028483207017234
214362,3.4726806446822582
214363,2.6411910876162974
214364,2.392578493033622
214366,3.5128689686115977
214367,3.88590216818139
214368,5.074101865276145
214370,2.9374515480662997
214371,3.1615354819620753
214373,2.1360538790407393
214374,2.251667038203167
214375,2.7404974053459425
